pointID,X,Y,Buffer_type,Area2000_road,Area2000_ref,Area2000_AC,Area2000_RC,Area2020_road,Area2020_ref,Area2020_AC,Area2020_RC,H2000_road,H2000_ref,H2000_AC,H2000_RC,H2020_road,H2020_ref,H2020_AC,H2020_RC,PD2000_road,PD2000_ref,PD2000_AC,PD2000_RC,PD2020_road,PD2020_ref,PD2020_AC,PD2020_RC,NPP2000_road,NPP2000_ref,NPP2000_AC,NPP2000_RC,NPP2020_road,NPP2020_ref,NPP2020_AC,NPP2020_RC,Area_AC_trend,Area_RC_trend,H_AC_trend,H_RC_trend,PD_AC_trend,PD_RC_trend,NPP_AC_trend,NPP_RC_trend,CEI_Diff,Nearest_Ref_Distance,Ref_Points_Used
12325.0000,-5687444.2710,-513465.7293,6.0000,100.0000,99.9379,0.0621,0.0311,100.0000,99.8570,0.1430,0.0716,27.7800,27.2935,0.4865,0.8834,27.0800,26.5503,0.5297,0.9876,1.0000,1.0010,-0.0010,-0.0478,1.0000,1.0334,-0.0334,-1.6443,1279.2000,1260.6755,18.5245,0.7293,1251.1000,1330.8156,-79.7156,-3.0875,0.0809,39.4230,0.0432,4.2480,-0.0325,-94.4395,-98.2401,-100.0000,-0.0003,6403.1242,947
12326.0000,-5686444.2710,-513465.7293,5.0000,100.0000,99.9412,0.0588,0.0294,100.0000,99.8685,0.1315,0.0658,27.3400,27.2741,0.0659,0.1207,26.9000,26.5646,0.3354,0.6273,1.0000,1.0009,-0.0009,-0.0467,1.0000,1.0105,-0.0105,-0.5227,1298.9000,1260.2912,38.6088,1.5086,1309.4000,1330.8102,-21.4102,-0.8109,0.0726,38.1692,0.2695,67.1515,-0.0096,-83.6512,-60.0189,-100.0000,-0.0003,5656.8542,931
12327.0000,-5685444.2710,-513465.7293,5.0000,100.0000,99.9471,0.0529,0.0264,100.0000,99.8801,0.1199,0.0600,28.2200,27.1783,1.0417,1.8804,27.5500,26.4712,1.0788,1.9970,1.0000,1.0006,-0.0006,-0.0287,1.0000,1.0325,-0.0325,-1.6008,1260.6000,1258.9863,1.6137,0.0640,1140.8000,1329.1047,-188.3047,-7.6240,0.0671,38.8086,0.0371,1.7503,-0.0320,-96.5305,-189.9184,-100.0000,-0.0014,5000.0000,916
12328.0000,-5684444.2710,-513465.7293,4.0000,100.0000,99.9495,0.0505,0.0253,100.0000,99.9114,0.0886,0.0443,27.9100,27.2187,0.6913,1.2540,27.1000,26.5335,0.5665,1.0562,1.0000,1.0006,-0.0006,-0.0290,1.0000,1.0358,-0.0358,-1.7604,1270.2000,1261.6602,8.5398,0.3373,1262.2000,1328.4298,-66.2298,-2.5565,0.0381,27.3763,-0.1248,-9.9260,-0.0353,-96.8160,-74.7696,-100.0000,-0.0014,4242.6407,901
12329.0000,-5683444.2710,-513465.7293,4.0000,100.0000,99.9232,0.0768,0.0384,100.0000,99.9079,0.0921,0.0461,25.8700,27.1733,-1.3033,-2.4571,25.5700,26.5087,-0.9387,-1.8024,1.0000,1.0006,-0.0006,-0.0302,1.0000,1.0427,-0.0427,-2.0900,1217.2000,1260.7038,-43.5038,-1.7557,1364.7000,1327.9307,36.7693,1.3656,0.0153,9.0358,0.3646,16.2636,-0.0421,-97.2069,80.2731,100.0000,-0.0031,3605.5513,885
12329.0000,-5683444.2710,-513465.7293,4.0000,100.0000,99.9232,0.0768,0.0384,100.0000,99.9079,0.0921,0.0461,25.8700,27.1733,-1.3033,-2.4571,25.5700,26.5087,-0.9387,-1.8024,1.0000,1.0006,-0.0006,-0.0302,1.0000,1.0427,-0.0427,-2.0900,1217.2000,1260.7038,-43.5038,-1.7557,1364.7000,1327.9307,36.7693,1.3656,0.0153,9.0358,0.3646,16.2636,-0.0421,-97.2069,80.2731,100.0000,-0.0031,3605.5513,885
12330.0000,-5682444.2710,-513465.7293,3.0000,100.0000,99.9285,0.0715,0.0358,100.0000,99.9113,0.0887,0.0444,26.6500,27.1904,-0.5404,-1.0036,25.6300,26.5377,-0.9077,-1.7399,1.0000,1.0006,-0.0006,-0.0285,1.0000,1.0432,-0.0432,-2.1125,1292.4000,1261.1013,31.2987,1.2257,1366.7000,1328.9119,37.7881,1.4018,0.0171,10.6909,-0.3673,-25.3653,-0.0426,-97.3963,6.4895,9.3932,-0.0034,2828.4271,868
12331.0000,-5681444.2710,-513465.7293,3.0000,100.0000,99.9784,0.0216,0.0108,100.0000,99.9041,0.0959,0.0480,26.4800,27.3018,-0.8218,-1.5281,26.3800,26.6355,-0.2555,-0.4820,1.0000,1.0005,-0.0005,-0.0252,1.0000,1.0127,-0.0127,-0.6317,1211.3000,1272.0575,-60.7575,-2.4466,1340.6000,1337.9922,2.6078,0.0974,0.0743,63.2217,0.5663,52.5637,-0.0122,-92.3627,63.3652,100.0000,-0.0012,2236.0680,852
12332.0000,-5680444.2710,-513465.7293,2.0000,100.0000,99.9758,0.0242,0.0121,100.0000,99.9231,0.0769,0.0385,27.1700,27.5258,-0.3558,-0.6505,26.2400,26.9157,-0.6757,-1.2713,1.0000,1.0005,-0.0005,-0.0246,1.0000,1.0054,-0.0054,-0.2703,1308.7000,1266.7602,41.9398,1.6284,1337.7000,1327.4215,10.2785,0.3857,0.0527,52.1290,-0.3200,-31.0191,-0.0049,-83.3620,-31.6613,-60.6326,-0.0009,1414.2136,835
12333.0000,-5679444.2710,-513465.7293,2.0000,100.0000,99.9887,0.0113,0.0057,100.0000,99.9532,0.0468,0.0234,28.3100,27.6942,0.6158,1.0996,27.4400,27.0997,0.3403,0.6239,1.0000,1.0000,0.0000,0.0000,1.0000,1.0043,-0.0043,-0.2123,1315.1000,1273.8521,41.2479,1.5932,1331.8000,1322.9705,8.8295,0.3326,0.0355,61.0566,-0.2755,-28.8171,-0.0043,-100.0000,-32.4184,-64.7366,0.0011,1000.0000,819
12515.0000,-5697444.2710,-514465.7293,2.0000,92.0000,99.9331,-7.9331,-4.1333,100.0000,99.8784,0.1216,0.0609,27.4800,28.2350,-0.7550,-1.3552,25.7500,27.1800,-1.4300,-2.7016,1.0000,1.0005,-0.0005,-0.0260,1.0000,1.0112,-0.0112,-0.5559,1205.2000,1265.9094,-60.7094,-2.4568,1357.4000,1325.1912,32.2088,1.2007,8.0548,100.0000,-0.6749,-30.8891,-0.0107,-91.0998,92.9182,100.0000,-0.0018,1000.0000,1083
12516.0000,-5696444.2710,-514465.7293,2.0000,83.0000,99.9275,-16.9275,-9.2537,92.0000,99.8856,-7.8856,-4.1095,27.9000,28.2598,-0.3598,-0.6407,26.4700,27.1659,-0.6959,-1.2974,1.0000,1.0046,-0.0046,-0.2278,1.0000,1.0106,-0.0106,-0.5258,1259.8000,1255.0108,4.7892,0.1904,1229.4000,1332.5554,-103.1554,-4.0264,9.0419,36.4399,-0.3360,-31.8300,-0.0060,-39.6685,-107.9446,-100.0000,-0.0008,1414.2136,1073
12517.0000,-5695444.2710,-514465.7293,3.0000,93.0000,99.9365,-6.9365,-3.5952,83.0000,99.8421,-16.8421,-9.2113,27.5300,27.8367,-0.3067,-0.5540,26.1900,26.8932,-0.7032,-1.3247,1.0000,1.0007,-0.0007,-0.0338,1.0000,1.0043,-0.0043,-0.2132,1258.1000,1262.8190,-4.7190,-0.1872,1362.2000,1332.3269,29.8731,1.1087,-9.9056,-41.6579,-0.3964,-39.2564,-0.0036,-72.7042,34.5921,100.0000,-0.0014,2236.0680,1062
12518.0000,-5694444.2710,-514465.7293,3.0000,100.0000,99.7082,0.2918,0.1461,93.0000,99.7457,-6.7457,-3.4998,23.0300,27.3403,-4.3103,-8.5572,22.6100,26.7494,-4.1394,-8.3862,1.0000,1.0008,-0.0008,-0.0396,1.0000,1.1185,-0.1185,-5.5929,1259.9000,1267.4614,-7.5614,-0.2992,1352.1000,1338.4828,13.6172,0.5061,-7.0376,-100.0000,0.1709,2.0229,-0.1177,-98.6706,21.1786,100.0000,0.0250,2828.4271,1050
12519.0000,-5693444.2710,-514465.7293,4.0000,100.0000,99.8876,0.1124,0.0562,100.0000,99.7639,0.2361,0.1182,24.0300,27.7921,-3.7621,-7.2596,24.5800,26.8963,-2.3163,-4.4998,1.0000,1.0007,-0.0007,-0.0327,1.0000,1.0066,-0.0066,-0.3268,1258.5000,1260.0315,-1.5315,-0.0608,1367.4000,1331.2231,36.1769,1.3406,0.1237,35.4930,1.4458,23.7853,-0.0059,-81.8340,37.7084,100.0000,-0.0004,3605.5513,1036
12520.0000,-5692444.2710,-514465.7293,4.0000,100.0000,99.8643,0.1357,0.0679,100.0000,99.8659,0.1341,0.0671,24.9500,27.0708,-2.1208,-4.0768,24.3800,26.3162,-1.9362,-3.8193,1.0000,1.0023,-0.0023,-0.1141,1.0000,1.0306,-0.0306,-1.5092,1224.5000,1258.6142,-34.1142,-1.3738,1313.4000,1331.8045,-18.4045,-0.6958,-0.0015,-0.5649,0.1845,4.5485,-0.0284,-86.1276,15.7097,29.9125,-0.0074,4242.6407,1024
12521.0000,-5691444.2710,-514465.7293,5.0000,100.0000,99.9311,0.0689,0.0345,100.0000,99.8879,0.1121,0.0561,27.4700,27.2527,0.2173,0.3971,26.5300,26.4633,0.0667,0.1259,1.0000,1.0007,-0.0007,-0.0350,1.0000,1.0253,-0.0253,-1.2512,1258.4000,1260.8032,-2.4032,-0.0954,1388.7000,1330.7990,57.9010,2.1291,0.0431,23.8176,-0.1506,-53.0175,-0.0246,-94.6259,60.3042,100.0000,-0.0017,5000.0000,1010
12522.0000,-5690444.2710,-514465.7293,5.0000,100.0000,99.9318,0.0682,0.0341,100.0000,99.8923,0.1077,0.0539,28.7300,27.2430,1.4870,2.6566,27.5500,26.4570,1.0930,2.0238,1.0000,1.0007,-0.0007,-0.0349,1.0000,1.0276,-0.0276,-1.3606,1276.1000,1260.4652,15.6348,0.6164,1310.4000,1330.6273,-20.2273,-0.7659,0.0395,22.4483,-0.3940,-15.2713,-0.0269,-95.0616,-35.8621,-100.0000,-0.0021,5830.9519,996
12523.0000,-5689444.2710,-514465.7293,6.0000,100.0000,99.9475,0.0525,0.0263,100.0000,99.9263,0.0737,0.0369,26.7600,27.5928,-0.8328,-1.5322,25.8300,26.9061,-1.0761,-2.0406,1.0000,1.0118,-0.0118,-0.5886,1.0000,1.0449,-0.0449,-2.1945,1257.3000,1260.6881,-3.3881,-0.1346,1234.6000,1334.1130,-99.5130,-3.8740,0.0212,16.7594,-0.2433,-12.7482,-0.0330,-58.2431,-96.1249,-93.4148,0.0009,6708.2039,981
12524.0000,-5688444.2710,-514465.7293,6.0000,100.0000,99.9521,0.0479,0.0239,100.0000,99.9195,0.0805,0.0403,26.3000,27.5032,-1.2032,-2.2363,26.0600,26.8593,-0.7993,-1.5105,1.0000,1.0132,-0.0132,-0.6540,1.0000,1.0575,-0.0575,-2.7942,1283.7000,1261.4935,22.2065,0.8725,1314.1000,1334.6941,-20.5941,-0.7775,0.0326,25.4309,0.4039,20.1677,-0.0443,-62.7331,-42.8007,-100.0000,0.0016,7615.7731,966
12525.0000,-5687444.2710,-514465.7293,6.0000,100.0000,99.9520,0.0480,0.0240,100.0000,99.9131,0.0869,0.0434,26.0300,27.4536,-1.4236,-2.6617,25.8800,26.8320,-0.9520,-1.8061,1.0000,1.0141,-0.0141,-0.6979,1.0000,1.0615,-0.0615,-2.9841,1288.1000,1261.0103,27.0897,1.0627,1340.4000,1333.4958,6.9042,0.2582,0.0388,28.7715,0.4715,19.8485,-0.0475,-62.8032,-20.1855,-59.3797,0.0014,7071.0678,950
12526.0000,-5686444.2710,-514465.7293,6.0000,100.0000,99.9119,0.0881,0.0441,100.0000,99.8571,0.1429,0.0715,28.0900,27.3145,0.7755,1.3997,27.6300,26.6217,1.0083,1.8585,1.0000,1.0138,-0.0138,-0.6870,1.0000,1.0323,-0.0323,-1.5909,1255.5000,1262.6065,-7.1065,-0.2822,1374.3000,1332.6480,41.6520,1.5387,0.0548,23.7399,0.2328,13.0501,-0.0185,-40.0627,48.7584,100.0000,0.0004,6403.1242,935
12527.0000,-5685444.2710,-514465.7293,5.0000,100.0000,99.9499,0.0501,0.0250,100.0000,99.9052,0.0948,0.0474,27.8800,27.3789,0.5011,0.9069,27.5400,26.7773,0.7627,1.4042,1.0000,1.0147,-0.0147,-0.7281,1.0000,1.0562,-0.0562,-2.7326,1250.5000,1261.7224,-11.2224,-0.4467,1314.1000,1333.1807,-19.0807,-0.7208,0.0447,30.8605,0.2616,20.6969,-0.0415,-58.5974,-7.8583,-25.9323,0.0011,5656.8542,919
12528.0000,-5684444.2710,-514465.7293,5.0000,100.0000,99.8701,0.1299,0.0650,100.0000,99.8631,0.1369,0.0685,28.6000,27.1414,1.4586,2.6168,28.4100,26.5696,1.8404,3.3475,1.0000,1.0010,-0.0010,-0.0496,1.0000,1.1374,-0.1374,-6.4285,1281.8000,1261.7462,20.0538,0.7884,1335.7000,1333.2823,2.4177,0.0906,0.0070,2.6268,0.3818,11.5739,-0.1364,-98.5654,-17.6361,-78.4818,0.0112,5000.0000,903
12529.0000,-5683444.2710,-514465.7293,4.0000,100.0000,99.9459,0.0541,0.0271,100.0000,99.9175,0.0825,0.0413,27.4900,27.2636,0.2264,0.4135,27.2500,26.7252,0.5248,0.9723,1.0000,1.0000,0.0000,0.0000,1.0000,1.1288,-0.1288,-6.0483,1306.5000,1260.6284,45.8716,1.7869,1361.3000,1333.7818,27.5182,1.0211,0.0284,20.7690,0.2984,39.7217,-0.1288,-100.0000,-18.3534,-25.0081,0.0027,4242.6407,887
12529.0000,-5683444.2710,-514465.7293,4.0000,100.0000,99.9459,0.0541,0.0271,100.0000,99.9175,0.0825,0.0413,27.4900,27.2636,0.2264,0.4135,27.2500,26.7252,0.5248,0.9723,1.0000,1.0000,0.0000,0.0000,1.0000,1.1288,-0.1288,-6.0483,1306.5000,1260.6284,45.8716,1.7869,1361.3000,1333.7818,27.5182,1.0211,0.0284,20.7690,0.2984,39.7217,-0.1288,-100.0000,-18.3534,-25.0081,0.0027,4242.6407,887
12530.0000,-5682444.2710,-514465.7293,4.0000,100.0000,99.9356,0.0644,0.0322,100.0000,99.8647,0.1353,0.0677,27.9100,27.2875,0.6225,1.1277,27.8100,26.6628,1.1472,2.1061,1.0000,1.0140,-0.0140,-0.6972,1.0000,1.0500,-0.0500,-2.4384,1262.0000,1259.1413,2.8587,0.1134,1333.3000,1334.6543,-1.3543,-0.0508,0.0709,35.5058,0.5248,29.6521,-0.0359,-56.1373,-4.2129,-100.0000,0.0002,3605.5513,871
12531.0000,-5681444.2710,-514465.7293,3.0000,100.0000,99.9391,0.0609,0.0305,100.0000,99.8656,0.1344,0.0672,28.0200,27.2127,0.8073,1.4617,27.2400,26.5424,0.6976,1.2972,1.0000,1.0141,-0.0141,-0.6979,1.0000,1.0329,-0.0329,-1.6173,1237.3000,1265.1013,-27.8013,-1.1110,1321.5000,1335.4215,-13.9215,-0.5240,0.0735,37.6224,-0.1097,-7.2870,-0.0188,-40.1041,13.8798,33.2668,0.0005,2828.4271,854
12532.0000,-5680444.2710,-514465.7293,3.0000,100.0000,99.9830,0.0170,0.0085,100.0000,99.9258,0.0742,0.0371,26.8400,27.2580,-0.4180,-0.7727,25.9600,26.6849,-0.7249,-1.3770,1.0000,1.0000,0.0000,0.0000,1.0000,1.0049,-0.0049,-0.2435,1292.1000,1271.7562,20.3438,0.7935,1353.5000,1334.1051,19.3949,0.7216,0.0572,62.7422,-0.3069,-26.8546,-0.0049,-100.0000,-0.9490,-2.3880,-0.0012,2236.0680,837
12533.0000,-5679444.2710,-514465.7293,2.0000,100.0000,99.9539,0.0461,0.0230,100.0000,99.8874,0.1126,0.0563,27.8700,27.0932,0.7768,1.4133,26.9900,26.5241,0.4659,0.8705,1.0000,1.0124,-0.0124,-0.6166,1.0000,1.0293,-0.0293,-1.4462,1287.4000,1270.4777,16.9223,0.6616,1316.0000,1338.7291,-22.7291,-0.8562,0.0665,41.9395,-0.3110,-25.0233,-0.0169,-40.5674,-39.6514,-100.0000,0.0005,1414.2136,821
12534.0000,-5678444.2710,-514465.7293,2.0000,100.0000,99.9890,0.0110,0.0055,100.0000,99.9547,0.0453,0.0227,27.4000,27.5039,-0.1039,-0.1892,26.4500,27.0263,-0.5763,-1.0777,1.0000,1.0000,0.0000,0.0000,1.0000,1.0030,-0.0030,-0.1510,1260.0000,1273.2663,-13.2663,-0.5237,1314.9000,1326.9463,-12.0463,-0.4560,0.0343,61.0546,-0.4724,-69.4527,-0.0030,-100.0000,1.2200,4.8199,0.0018,1000.0000,803
12716.0000,-5696444.2710,-515465.7293,2.0000,100.0000,99.9474,0.0526,0.0263,100.0000,99.9375,0.0625,0.0313,29.8800,28.4707,1.4093,2.4152,28.5800,27.3415,1.2385,2.2147,1.0000,1.0029,-0.0029,-0.1430,1.0000,1.0072,-0.0072,-0.3590,1192.0000,1244.0973,-52.0973,-2.1386,1385.3000,1330.3703,54.9297,2.0227,0.0099,8.6187,-0.1708,-6.4507,-0.0043,-43.1197,107.0270,100.0000,0.0034,1000.0000,1075
12717.0000,-5695444.2710,-515465.7293,2.0000,82.0000,99.9191,-17.9191,-9.8501,100.0000,99.8701,0.1299,0.0650,28.7300,28.2979,0.4321,0.7578,27.2600,27.2177,0.0423,0.0777,2.0000,1.0049,0.9951,33.1177,2.0000,1.0113,0.9887,32.8350,1283.7000,1251.3511,32.3489,1.2761,1333.6000,1328.4156,5.1844,0.1948,18.0490,100.0000,-0.3898,-82.1573,-0.0064,-0.3223,-27.1645,-72.3742,-0.0002,1414.2136,1064
12718.0000,-5694444.2710,-515465.7293,3.0000,93.0000,99.8984,-6.8984,-3.5762,82.0000,99.8373,-17.8373,-9.8095,27.2900,28.0066,-0.7166,-1.2958,26.3500,27.0354,-0.6854,-1.2839,1.0000,1.0066,-0.0066,-0.3274,1.0000,1.0152,-0.0152,-0.7557,1321.9000,1256.6584,65.2416,2.5302,1362.9000,1330.7506,32.1494,1.1935,-10.9389,-44.2230,0.0311,2.2196,-0.0087,-39.7237,-33.0922,-33.9788,0.0000,2236.0680,1052
12719.0000,-5693444.2710,-515465.7293,3.0000,100.0000,99.7093,0.2907,0.1456,93.0000,99.7479,-6.7479,-3.5009,22.6300,27.3349,-4.7049,-9.4164,23.2100,26.7611,-3.5511,-7.1064,1.0000,1.0007,-0.0007,-0.0364,1.0000,1.1001,-0.1001,-4.7658,1240.3000,1266.3048,-26.0048,-1.0374,1343.5000,1337.6167,5.8833,0.2194,-7.0386,-100.0000,1.1537,13.9745,-0.0994,-98.5567,31.8880,100.0000,0.0114,2828.4271,1039
12720.0000,-5692444.2710,-515465.7293,4.0000,100.0000,99.9357,0.0643,0.0321,100.0000,99.9001,0.0999,0.0500,26.0100,27.3597,-1.3497,-2.5289,25.6400,26.5350,-0.8950,-1.7153,1.0000,1.0006,-0.0006,-0.0321,1.0000,1.0213,-0.0213,-1.0554,1312.6000,1256.6969,55.9031,2.1758,1305.6000,1331.2877,-25.6877,-0.9742,0.0357,21.7157,0.4547,20.2573,-0.0207,-94.1572,-81.5907,-100.0000,-0.0015,3605.5513,1026
12721.0000,-5691444.2710,-515465.7293,4.0000,100.0000,99.9213,0.0787,0.0394,100.0000,99.8926,0.1074,0.0537,27.1100,27.2541,-0.1441,-0.2650,27.1800,26.4360,0.7440,1.3877,1.0000,1.0007,-0.0007,-0.0351,1.0000,1.0235,-0.0235,-1.1595,1269.4000,1258.6696,10.7304,0.4245,1338.7000,1331.0557,7.6443,0.2863,0.0287,15.3978,0.8881,100.0000,-0.0228,-94.1866,-3.0861,-16.7953,-0.0025,4472.1360,1013
12722.0000,-5690444.2710,-515465.7293,5.0000,100.0000,99.9225,0.0775,0.0388,100.0000,99.8254,0.1746,0.0874,28.3800,27.2762,1.1038,1.9833,27.5700,26.4632,1.1068,2.0484,1.0000,1.0015,-0.0015,-0.0749,1.0000,1.0260,-0.0260,-1.2818,1302.1000,1257.0155,45.0845,1.7617,1275.4000,1328.7331,-53.3331,-2.0480,0.0971,38.5114,0.0030,0.1355,-0.0245,-89.0787,-98.4176,-100.0000,-0.0006,5385.1648,998
12723.0000,-5689444.2710,-515465.7293,5.0000,100.0000,99.8850,0.1150,0.0575,100.0000,99.8028,0.1972,0.0987,27.3800,27.4881,-0.1081,-0.1970,26.5100,26.7228,-0.2128,-0.3997,1.0000,1.0122,-0.0122,-0.6055,1.0000,1.0286,-0.0286,-1.4108,1289.2000,1262.4436,26.7564,1.0486,1285.7000,1331.7821,-46.0821,-1.7606,0.0822,26.3170,-0.1047,-32.6140,-0.0164,-40.2794,-72.8385,-100.0000,-0.0002,6324.5553,984
12724.0000,-5688444.2710,-515465.7293,6.0000,100.0000,99.8920,0.1080,0.0540,100.0000,99.8104,0.1896,0.0949,26.1000,27.4357,-1.3357,-2.4950,25.5800,26.6826,-1.1026,-2.1098,1.0000,1.0128,-0.0128,-0.6361,1.0000,1.0294,-0.0294,-1.4490,1237.4000,1262.3590,-24.9590,-0.9985,1248.7000,1331.9417,-83.2417,-3.2256,0.0816,27.4128,0.2331,9.5582,-0.0166,-39.3372,-58.2827,-53.8654,-0.0000,6708.2039,968
12725.0000,-5687444.2710,-515465.7293,6.0000,100.0000,99.9054,0.0946,0.0473,100.0000,99.7620,0.2380,0.1191,27.2100,27.4028,-0.1928,-0.3531,26.6800,26.6481,0.0319,0.0598,1.0000,1.0007,-0.0007,-0.0359,1.0000,1.0098,-0.0098,-0.4858,1265.7000,1261.1674,4.5326,0.1794,1358.7000,1330.3216,28.3784,1.0553,0.1434,43.1159,0.2247,100.0000,-0.0090,-86.3100,23.8457,72.4551,-0.0003,7211.1026,953
12726.0000,-5686444.2710,-515465.7293,6.0000,100.0000,99.9507,0.0493,0.0247,100.0000,99.8325,0.1675,0.0838,27.4900,27.2819,0.2081,0.3800,27.1900,26.5678,0.6222,1.1574,1.0000,1.0008,-0.0008,-0.0413,1.0000,1.0072,-0.0072,-0.3600,1232.8000,1261.5882,-28.7882,-1.1541,1350.0000,1329.2859,20.7141,0.7731,0.1181,54.4893,0.4141,49.8673,-0.0064,-79.4864,49.5023,100.0000,-0.0004,7071.0678,937
12727.0000,-5685444.2710,-515465.7293,6.0000,100.0000,99.9633,0.0367,0.0183,100.0000,99.8477,0.1523,0.0762,27.6100,27.2844,0.3256,0.5931,27.2100,26.5709,0.6391,1.1883,1.0000,1.0007,-0.0007,-0.0362,1.0000,1.0115,-0.0115,-0.5703,1247.2000,1263.4001,-16.2001,-0.6453,1298.7000,1330.9870,-32.2870,-1.2278,0.1156,61.1909,0.3135,32.4949,-0.0107,-88.1108,-16.0869,-33.1778,-0.0003,6403.1242,921
12728.0000,-5684444.2710,-515465.7293,5.0000,100.0000,99.9643,0.0357,0.0178,98.0000,99.8720,-1.8720,-0.9461,28.2800,27.2290,1.0510,1.8933,26.6300,26.5627,0.0673,0.1265,1.0000,1.0007,-0.0007,-0.0360,1.0000,1.0068,-0.0068,-0.3406,1234.8000,1263.7427,-28.9427,-1.1584,1361.2000,1331.8707,29.3293,1.0891,-1.9077,-100.0000,-0.9837,-87.9689,-0.0061,-80.9309,58.2720,100.0000,-0.0007,5656.8542,904
12729.0000,-5683444.2710,-515465.7293,5.0000,100.0000,99.9721,0.0279,0.0139,100.0000,99.8867,0.1133,0.0567,26.9600,27.2353,-0.2753,-0.5080,26.3200,26.6004,-0.2804,-0.5299,1.0000,1.0000,0.0000,0.0000,1.0000,1.0061,-0.0061,-0.3060,1317.3000,1265.4621,51.8379,2.0071,1321.5000,1330.7911,-9.2911,-0.3503,0.0855,60.5136,-0.0051,-0.9231,-0.0061,-100.0000,-61.1290,-100.0000,-0.0004,5000.0000,887
12729.0000,-5683444.2710,-515465.7293,5.0000,100.0000,99.9721,0.0279,0.0139,100.0000,99.8867,0.1133,0.0567,26.9600,27.2353,-0.2753,-0.5080,26.3200,26.6004,-0.2804,-0.5299,1.0000,1.0000,0.0000,0.0000,1.0000,1.0061,-0.0061,-0.3060,1317.3000,1265.4621,51.8379,2.0071,1321.5000,1330.7911,-9.2911,-0.3503,0.0855,60.5136,-0.0051,-0.9231,-0.0061,-100.0000,-61.1290,-100.0000,-0.0004,5000.0000,887
12730.0000,-5682444.2710,-515465.7293,4.0000,100.0000,99.9276,0.0724,0.0362,100.0000,99.8347,0.1653,0.0827,27.8500,27.2128,0.6372,1.1572,27.6000,26.5591,1.0409,1.9219,1.0000,1.0146,-0.0146,-0.7240,1.0000,1.0338,-0.0338,-1.6604,1312.6000,1263.4236,49.1764,1.9090,1360.4000,1334.5582,25.8418,0.9589,0.0929,39.1015,0.4037,24.0579,-0.0192,-39.6719,-23.3346,-31.1052,0.0001,4242.6407,871
12731.0000,-5681444.2710,-515465.7293,4.0000,100.0000,99.9548,0.0452,0.0226,100.0000,99.8321,0.1679,0.0840,28.1400,27.2590,0.8810,1.5902,27.5400,26.6132,0.9268,1.7114,1.0000,1.0000,0.0000,0.0000,1.0000,1.0104,-0.0104,-0.5168,1317.4000,1263.8870,53.5130,2.0731,1356.2000,1334.4096,21.7904,0.8099,0.1227,57.6011,0.0458,2.5348,-0.0104,-100.0000,-31.7226,-42.1264,-0.0003,3605.5513,855
12732.0000,-5680444.2710,-515465.7293,3.0000,100.0000,99.9374,0.0626,0.0313,100.0000,99.8478,0.1522,0.0761,28.4900,27.0717,1.4183,2.5527,27.7700,26.4763,1.2937,2.3849,1.0000,1.0148,-0.0148,-0.7355,1.0000,1.0349,-0.0349,-1.7156,1312.1000,1262.7319,49.3681,1.9173,1336.7000,1336.8388,-0.1388,-0.0052,0.0895,41.6703,-0.1246,-4.5952,-0.0201,-40.4020,-49.5069,-100.0000,0.0001,2828.4271,838
12733.0000,-5679444.2710,-515465.7293,3.0000,100.0000,99.9761,0.0239,0.0120,100.0000,99.9503,0.0497,0.0248,27.1400,27.2532,-0.1132,-0.2080,26.6100,26.7621,-0.1521,-0.2849,1.0000,1.0003,-0.0003,-0.0126,1.0000,1.0218,-0.0218,-1.0797,1296.9000,1265.3424,31.5576,1.2316,1302.3000,1327.8550,-25.5550,-0.9716,0.0257,34.9627,-0.0389,-14.6671,-0.0216,-97.7154,-57.1126,-100.0000,0.0001,2000.0000,821
12734.0000,-5678444.2710,-515465.7293,2.0000,100.0000,99.9886,0.0114,0.0057,100.0000,99.9361,0.0639,0.0320,27.5500,27.2417,0.3083,0.5626,26.5700,26.7916,-0.2216,-0.4153,1.0000,1.0000,0.0000,0.0000,1.0000,1.0038,-0.0038,-0.1911,1243.2000,1269.9372,-26.7372,-1.0639,1351.1000,1329.8893,21.2107,0.7912,0.0526,69.8264,-0.5299,-100.0000,-0.0038,-100.0000,47.9479,100.0000,0.0014,1000.0000,804
12917.0000,-5695444.2710,-516465.7293,2.0000,100.0000,99.9560,0.0440,0.0220,100.0000,99.8851,0.1149,0.0575,29.2800,28.3210,0.9590,1.6649,27.2600,27.1257,0.1343,0.2470,1.0000,1.0004,-0.0004,-0.0186,1.0000,1.0023,-0.0023,-0.1144,1294.3000,1256.6456,37.6544,1.4761,1362.3000,1330.2725,32.0275,1.1895,0.0709,44.6359,-0.8247,-75.4258,-0.0019,-72.0456,-5.6269,-8.0751,-0.0037,1000.0000,1068
12918.0000,-5694444.2710,-516465.7293,2.0000,86.0000,99.8666,-13.8666,-7.4605,100.0000,99.8646,0.1354,0.0677,29.3700,27.1483,2.2217,3.9309,28.3000,26.3364,1.9636,3.5939,1.0000,1.0020,-0.0020,-0.1018,1.0000,1.0280,-0.0280,-1.3809,1281.9000,1255.4404,26.4596,1.0428,1284.2000,1331.2778,-47.0778,-1.8000,14.0019,100.0000,-0.2581,-6.1669,-0.0260,-86.4291,-73.5374,-100.0000,-0.0102,1414.2136,1055
