pointID,X,Y,Buffer_type,Area2000,Area2020,H2000,H2020,PD2000,PD2020,NPP2000,NPP2020,NTL2000,NTL2020,Windowflag,ForestChange,Plantations
14522,-5690444.271,-524465.7293,1,100,100,25.69,24.62,1,1,1242.3,1337,0,0,1,0,0
14523,-5689444.271,-524465.7293,1,100,100,29.16,27.97,1,1,1231.6,1298.8,0,0,1,0,0
14524,-5688444.271,-524465.7293,1,100,100,27.08,26.18,1,1,1283.1,1260,0,0,1,0,0
14525,-5687444.271,-524465.7293,2,100,100,27.71,27.18,1,1,1283.6,1310.2,0,0,1,0,0
14526,-5686444.271,-524465.7293,3,100,100,27.38,26.86,1,1,1285.5,1287.6,0,0,1,0,0
14527,-5685444.271,-524465.7293,4,100,100,27.21,26.68,1,1,1226.5,1360.4,0,0,1,0,0
14528,-5684444.271,-524465.7293,5,100,100,25.93,25.31,1,1,1290.2,1349.2,0,0,1,0,0
14529,-5683444.271,-524465.7293,6,100,100,25.66,25.42,1,1,1262.7,1287.6,0,0,1,0,0
14601,-5811444.271,-525465.7293,1,100,100,27.92,27.76,1,1,1294.6,1280.8,0,0,0,0,0
14602,-5810444.271,-525465.7293,1,100,100,27.27,26.9,1,1,1286.8,1340.2,0,0,0,0,0
14603,-5809444.271,-525465.7293,1,100,100,27.43,26.72,1,1,1282.2,1364.4,0,0,0,0,0
14604,-5808444.271,-525465.7293,1,100,100,27.33,26.47,1,1,1289.7,1361.2,0,0,0,0,0
14605,-5807444.271,-525465.7293,1,100,100,26.39,24.88,1,1,1283.1,1325.9,0,0,0,0,0
14606,-5806444.271,-525465.7293,1,100,100,27.34,26.27,1,1,1238.1,1366.6,0,0,0,0,0
14607,-5805444.271,-525465.7293,1,100,100,28.24,27.53,1,1,1268,1343.7,0,0,0,0,0
14608,-5804444.271,-525465.7293,1,100,100,28.86,27.86,1,1,1291,1349.9,0,0,0,0,0
14609,-5803444.271,-525465.7293,1,100,100,27.55,26.71,1,1,1274.3,1327.6,0,0,0,0,0
14610,-5802444.271,-525465.7293,1,100,100,27.66,26.72,1,1,1137.5,1280.6,0,0,0,0,0
14611,-5801444.271,-525465.7293,1,100,100,26.55,25.23,1,1,1261.7,1345.1,0,0,0,0,0
14612,-5800444.271,-525465.7293,1,100,100,25.79,24.72,1,1,1280.7,1368,0,0,0,0,0
14613,-5799444.271,-525465.7293,1,100,100,26.71,25.4,1,1,1304.1,1395.6,0,0,0,0,0
14614,-5798444.271,-525465.7293,1,100,100,28.55,27.38,1,1,1298.9,1367.8,0,0,0,0,0
14615,-5797444.271,-525465.7293,1,100,100,27.57,26.56,1,1,1307,1242.4,0,0,0,0,0
14616,-5796444.271,-525465.7293,1,100,100,27.52,26.49,1,1,1298,1326.6,0,0,0,0,0
14617,-5795444.271,-525465.7293,1,100,100,27.02,26.1,1,1,1207.5,1237,0,0,0,0,0
14618,-5794444.271,-525465.7293,1,100,100,27.38,26.66,1,1,1288.9,1380.8,0,0,0,0,0
14619,-5793444.271,-525465.7293,1,100,100,25.99,25.32,1,1,1249.7,1329.8,0,0,0,0,0
14620,-5792444.271,-525465.7293,1,100,100,24.12,23.26,1,1,1242.9,1302.5,0,0,0,0,0
14621,-5791444.271,-525465.7293,1,100,100,23.1,21.8,1,1,1270.3,1350.2,0,0,0,0,0
14622,-5790444.271,-525465.7293,1,100,100,23.22,22.31,1,1,1239.8,1326.9,0,0,0,0,0
14623,-5789444.271,-525465.7293,1,100,100,28.7,27.97,1,1,1332.2,1355.7,0,0,0,0,0
14624,-5788444.271,-525465.7293,1,100,100,28.53,28.42,1,1,1245.8,1357.4,0,0,0,0,0
14625,-5787444.271,-525465.7293,1,100,100,26.61,26.11,1,1,1289.7,1393.6,0,0,0,0,0
14626,-5786444.271,-525465.7293,1,100,100,26.93,26.08,1,1,1311.7,1358.8,0,0,0,0,0
14627,-5785444.271,-525465.7293,1,100,100,26.06,25.67,1,1,1334.8,1408,0,0,0,0,0
14628,-5784444.271,-525465.7293,1,100,100,24.99,24.34,1,1,1329.9,1392.8,0,0,0,0,0
14629,-5783444.271,-525465.7293,1,98,100,26.47,25.66,1,1,1311.5,1366.8,0,0,0,0,0
14630,-5782444.271,-525465.7293,1,100,98,25.05,24,1,1,1317.4,1347.5,0,0,0,0,0
14631,-5781444.271,-525465.7293,1,100,100,28.68,28.06,1,1,1315.3,1393.3,0,0,0,0,0
14632,-5780444.271,-525465.7293,1,100,100,28.82,28.86,1,1,1355.8,1403.2,0,0,0,0,0
14633,-5779444.271,-525465.7293,1,100,100,29.48,29.7,1,1,1365.9,1399,0,0,0,0,0
14634,-5778444.271,-525465.7293,1,100,100,29.6,29.88,1,1,1318.6,1369.4,0,0,0,0,0
14635,-5777444.271,-525465.7293,1,100,100,27.7,27.89,1,1,1330.2,1340,0,0,0,0,0
14636,-5776444.271,-525465.7293,1,100,100,28.72,29.1,1,1,1373.2,1389,0,0,0,0,0
14637,-5775444.271,-525465.7293,1,100,100,27.72,27.73,1,1,1302,1414.8,0,0,0,0,0
14638,-5774444.271,-525465.7293,1,100,100,27.99,27.99,1,1,1332.5,1411.1,0,0,0,0,0
14639,-5773444.271,-525465.7293,1,100,100,27.83,27.19,1,1,1195.9,1405.3,0,0,0,0,0
14640,-5772444.271,-525465.7293,1,100,100,28.25,28.31,1,1,1332.3,1413.2,0,0,0,0,0
14641,-5771444.271,-525465.7293,1,100,100,24.48,24.72,1,1,1334.1,1393.9,0,0,0,0,0
14642,-5770444.271,-525465.7293,1,100,100,28.13,28.24,1,1,1308.6,1363,0,0,0,0,0
14643,-5769444.271,-525465.7293,1,100,100,27.26,27.03,1,1,1356.8,1361.8,0,0,0,0,0
14644,-5768444.271,-525465.7293,1,100,100,28.78,28.11,1,1,1314.9,1343.6,0,0,0,0,0
14645,-5767444.271,-525465.7293,1,100,100,28.63,28.23,1,1,1347.5,1388.5,0,0,0,0,0
14646,-5766444.271,-525465.7293,1,100,100,29.08,27.76,1,1,1315.7,1381.1,0,0,0,0,0
14647,-5765444.271,-525465.7293,1,100,100,28.95,28.59,1,1,1263.8,1369.6,0,0,0,0,0
14648,-5764444.271,-525465.7293,1,100,100,28.83,27.77,1,1,1300.4,1399,0,0,0,-7,0
14649,-5763444.271,-525465.7293,1,99,100,27.86,27.32,1,1,1357.8,1265.4,0,0,0,-2,0
14650,-5762444.271,-525465.7293,1,100,99,27.36,26.06,1,1,1338,1228.3,0,0,0,0,0
14651,-5761444.271,-525465.7293,1,100,100,29.33,28.83,1,1,1292,1282.1,0,0,1,0,0
14652,-5760444.271,-525465.7293,1,100,100,30.13,29.34,1,1,1296.8,1348.7,0,0,1,0,0
14653,-5759444.271,-525465.7293,1,100,100,28.53,27.85,1,1,1305.6,1320.1,0,0,1,0,0
14654,-5758444.271,-525465.7293,1,100,100,29.15,28.24,1,1,1342.3,1304.1,0,0,1,0,0
14655,-5757444.271,-525465.7293,1,100,100,28.2,27.83,1,1,1289.8,1256.3,0,0,1,0,0
14656,-5756444.271,-525465.7293,1,100,100,27.39,27.13,1,1,1133.9,1260.8,0,0,1,0,0
14657,-5755444.271,-525465.7293,1,100,100,27.27,26.46,1,1,1184,1339.2,0,0,1,0,0
14658,-5754444.271,-525465.7293,1,100,100,28.08,27.36,1,1,1332.1,1329.9,0,0,1,0,0
14659,-5753444.271,-525465.7293,1,100,100,28.75,28.17,1,1,1286,1184.9,0,0,1,0,0
14660,-5752444.271,-525465.7293,1,100,100,28.04,27.51,1,1,1366.6,1392.3,0,0,1,0,0
14661,-5751444.271,-525465.7293,1,100,100,28.3,28.11,1,1,1318.1,1383.3,0,0,1,0,0
14662,-5750444.271,-525465.7293,1,100,100,28.08,27.09,1,1,1322.2,1354.4,0,0,1,0,0
14663,-5749444.271,-525465.7293,1,100,100,28.82,28.22,1,1,1317.7,1354.3,0,0,1,0,0
14664,-5748444.271,-525465.7293,1,100,100,30,29.65,1,1,1327.1,1389.3,0,0,1,0,0
14665,-5747444.271,-525465.7293,1,100,100,30.27,30.07,1,1,1335.1,1341.9,0,0,1,0,0
14666,-5746444.271,-525465.7293,1,100,100,29.45,29.53,1,1,1323.3,1397.3,0,0,1,0,0
14667,-5745444.271,-525465.7293,1,100,100,28.86,28.94,1,1,1315,1316.7,0,0,1,0,0
14668,-5744444.271,-525465.7293,1,100,100,28.9,29.03,1,1,1329.8,1404.2,0,0,1,0,0
14669,-5743444.271,-525465.7293,1,100,100,29.44,29.02,1,1,1316.7,1408.1,0,0,1,0,0
14670,-5742444.271,-525465.7293,1,100,100,29.28,28.53,1,1,1320.8,1350.8,0,0,1,0,0
14671,-5741444.271,-525465.7293,1,100,100,27.69,27.02,1,1,1346,1388.9,0,0,1,0,0
14672,-5740444.271,-525465.7293,1,100,100,29.54,28.61,1,1,1347.4,1384.1,0,0,1,0,0
14673,-5739444.271,-525465.7293,1,100,100,28.79,27.87,1,1,1348.9,1396,0,0,1,0,0
14674,-5738444.271,-525465.7293,1,100,100,29.49,28.5,1,1,1363.8,1374.9,0,0,1,0,0
14675,-5737444.271,-525465.7293,1,100,100,29.16,28.09,1,1,1290.5,1394.3,0,0,1,0,0
14676,-5736444.271,-525465.7293,1,100,100,28.8,27.8,1,1,1342.5,1368,0,0,1,0,0
14677,-5735444.271,-525465.7293,1,100,100,29.22,28.33,1,1,1326.4,1346.7,0,0,1,0,0
14678,-5734444.271,-525465.7293,1,100,100,27.32,26.31,1,1,1366.3,1368.7,0,0,1,-6,0
14679,-5733444.271,-525465.7293,1,100,100,27.14,26.24,1,1,1306.1,1400.4,0,0,1,0,0
14680,-5732444.271,-525465.7293,1,100,100,26.92,26.03,1,1,1234.2,1415.5,0,0,1,0,0
14681,-5731444.271,-525465.7293,1,100,100,28.06,28.24,1,1,1363.6,1414.2,0,0,1,0,0
14682,-5730444.271,-525465.7293,1,100,100,28.36,27.37,1,1,1323.1,1389.8,0,0,1,-24,0
14683,-5729444.271,-525465.7293,1,100,100,29.07,28.96,1,1,1308.7,1415.7,0,0,1,-14,0
14684,-5728444.271,-525465.7293,1,100,100,27.6,27.51,1,1,1321.2,1332.9,0,0,1,-1,0
14685,-5727444.271,-525465.7293,1,100,100,28.36,28.46,1,1,1294.5,1433,0,0,1,-32,0
14686,-5726444.271,-525465.7293,1,100,100,28.09,28.12,1,1,1325,1400.1,0,0,1,-3,0
14687,-5725444.271,-525465.7293,1,100,100,29.25,28.95,1,1,1305.1,1350.9,0,0,1,-15,0
14688,-5724444.271,-525465.7293,1,100,100,28.62,28.62,1,1,1319,1394,0,0,1,-4,0
14689,-5723444.271,-525465.7293,1,100,100,28.69,29.18,1,1,1296,1405.6,0,0,1,-14,0
14690,-5722444.271,-525465.7293,1,100,100,29.38,29.29,1,1,1273.9,1363.2,0,0,1,-46,0
14691,-5721444.271,-525465.7293,1,100,100,28.12,28.36,1,1,1294.3,1351.1,0,0,1,-4,0
14692,-5720444.271,-525465.7293,1,100,100,26.86,26.58,1,1,1340,1335.3,0,0,1,0,0
14693,-5719444.271,-525465.7293,1,100,100,26.32,26.07,1,1,1322.1,1289.3,0,0,1,0,0
14694,-5718444.271,-525465.7293,1,100,100,25.59,25.36,1,1,1317.1,1260.5,0,0,1,-1,0
14695,-5717444.271,-525465.7293,1,100,100,28.05,26.94,1,1,1305.2,1213.6,0,0,1,-33,0
14696,-5716444.271,-525465.7293,1,100,100,28.85,28.34,1,1,1270.5,1381.8,0,0,1,-31,0
14697,-5715444.271,-525465.7293,1,100,100,28.54,28.74,1,1,1296.8,1308.5,0,0,1,-58,0
14698,-5714444.271,-525465.7293,1,100,100,29.06,28.52,1,1,1285.2,1335.7,0,0,1,0,0
14699,-5713444.271,-525465.7293,1,100,100,28.5,28.08,1,1,1301.3,1381.8,0,0,1,-61,0
14700,-5712444.271,-525465.7293,1,100,100,28.93,28.93,1,1,1284.7,1393.1,0,0,1,-76,0
14701,-5711444.271,-525465.7293,1,100,100,29.26,28.8,1,1,1203.3,1302,0,0,1,-85,0
14702,-5710444.271,-525465.7293,1,100,100,28.81,28.15,1,1,1261.7,1247.7,0,0,1,-11,0
14703,-5709444.271,-525465.7293,1,100,100,27.5,26.3,1,1,1256.5,1360.8,0,0,1,0,0
14704,-5708444.271,-525465.7293,1,100,100,28.72,27.63,1,1,1225.6,1260.1,0,0,1,-2,0
14705,-5707444.271,-525465.7293,1,100,100,27.84,26.9,1,1,1166.7,1282.5,0,0,1,-100,0
14706,-5706444.271,-525465.7293,1,100,100,26.82,25.99,1,1,1205.4,1359.1,0,0,1,-52,0
14707,-5705444.271,-525465.7293,1,100,100,25.8,25.15,1,1,1254,1307.2,0,0,1,-20,0
14708,-5704444.271,-525465.7293,1,100,100,25.86,24.6,1,1,1290.2,1352.1,0,0,1,-42,0
14709,-5703444.271,-525465.7293,1,100,100,28.11,26.87,1,1,1308.8,1289.7,0,0,1,-97,0
14710,-5702444.271,-525465.7293,1,100,100,27.69,26.68,1,1,1262.5,1344.8,0,0,1,-70,0
14711,-5701444.271,-525465.7293,1,100,100,26.31,25,1,1,1285.5,1350.6,0,0,1,-81,0
14712,-5700444.271,-525465.7293,1,100,100,27.14,27.18,1,1,1293.3,1346.5,0,0,1,-98,0
14713,-5699444.271,-525465.7293,1,100,100,26.38,26.11,1,1,1273.2,1305.4,0,0,1,-94,0
14714,-5698444.271,-525465.7293,1,100,100,26.56,26.05,1,1,1265.8,1338.2,0,0,1,-96,0
14715,-5697444.271,-525465.7293,1,100,100,27.13,27.32,1,1,1266,1339.9,0,0,1,-25,0
14716,-5696444.271,-525465.7293,1,82,100,24.74,25.27,1,1,1292.7,1334.5,0,0,1,-23,0
14717,-5695444.271,-525465.7293,1,100,82,21.73,21.93,1,1,1313.8,1290,0,0,1,-22,0
14718,-5694444.271,-525465.7293,1,100,100,27.83,27.15,1,1,1183.6,1329.1,0,0,1,-10,0
14719,-5693444.271,-525465.7293,1,100,100,25.68,24.11,1,1,1268.2,1330.4,0,0,1,-60,0
14720,-5692444.271,-525465.7293,1,100,100,26.21,24.16,1,1,1248.8,1333.1,0,0,1,-60,0
14721,-5691444.271,-525465.7293,1,100,100,26.59,24.58,1,1,1227.3,1302.1,0,0,1,-10,0
14722,-5690444.271,-525465.7293,1,100,100,27.05,25.12,1,1,1257.3,1344.8,0,0,1,-4,0
14723,-5689444.271,-525465.7293,1,100,100,28.38,26.32,1,1,1258.2,1355,0,0,1,-51,0
14724,-5688444.271,-525465.7293,1,100,100,28.34,26.85,1,1,1266.9,1242,0,0,1,-79,0
14725,-5687444.271,-525465.7293,2,100,100,27.76,27.49,1,1,1281.9,1292.5,0,0,1,-36,0
14726,-5686444.271,-525465.7293,3,100,100,26.68,26.74,1,1,1267.1,1330.2,0,0,1,0,0
14727,-5685444.271,-525465.7293,4,100,100,26.89,26.18,1,1,1279.8,1299.2,0,0,1,-62,0
14728,-5684444.271,-525465.7293,5,100,100,27.5,26.39,1,1,1150.9,1318.5,0,0,1,-43,0
14729,-5683444.271,-525465.7293,5,100,100,26.66,26.15,1,1,1222.4,1271.7,0,0,1,-8,0
14801,-5811444.271,-526465.7293,1,99,100,26.88,26.75,1,1,1279,1348.5,0,0,0,-60,0
14802,-5810444.271,-526465.7293,1,100,99,26.93,26.58,1,1,1302,1316.8,0,0,0,-85,0
14803,-5809444.271,-526465.7293,1,100,100,25.2,24.57,1,1,1284.3,1366,0,0,0,-55,0
14804,-5808444.271,-526465.7293,1,100,100,24.51,23.81,1,1,1255.6,1298.9,0,0,0,-42,0
14805,-5807444.271,-526465.7293,1,100,100,27.51,26.86,1,1,1291.2,1282.4,0,0,0,-50,0
14806,-5806444.271,-526465.7293,1,100,100,27.25,26.24,1,1,1277.2,1348.3,0,0,0,-64,0
14807,-5805444.271,-526465.7293,1,100,100,26.51,25.56,1,1,1223.6,1382.6,0,0,0,-6,0
14808,-5804444.271,-526465.7293,1,100,100,28.28,27.3,1,1,1282.9,1372.1,0,0,0,0,0
14809,-5803444.271,-526465.7293,1,100,100,27.51,26.08,1,1,1279.5,1360.7,0,0,0,0,0
14810,-5802444.271,-526465.7293,1,100,100,27.76,26.72,1,1,1284,1364.9,0,0,0,0,0
14811,-5801444.271,-526465.7293,1,100,100,27.1,26.02,1,1,1215.4,1358.9,0,0,0,0,0
14812,-5800444.271,-526465.7293,1,100,100,27.2,26.12,1,1,1302.8,1366.7,0,0,0,0,0
14813,-5799444.271,-526465.7293,1,100,100,27.57,26.1,1,1,1242.6,1387.4,0,0,0,0,0
14814,-5798444.271,-526465.7293,1,100,100,27.1,25.54,1,1,1172.4,1359.5,0,0,0,0,0
14815,-5797444.271,-526465.7293,1,100,100,26.41,25.4,1,1,1193.5,1287.3,0,0,0,0,0
14816,-5796444.271,-526465.7293,1,100,100,26.94,26.11,1,1,1280.9,1271.1,0,0,0,0,0
14817,-5795444.271,-526465.7293,1,100,100,26.66,26.06,1,1,1351.1,1255,0,0,0,0,0
14818,-5794444.271,-526465.7293,1,100,100,28.2,27.78,1,1,1288.6,1340.6,0,0,0,0,0
14819,-5793444.271,-526465.7293,1,100,100,27.52,27.25,1,1,1218.2,1381.4,0,0,0,0,0
14820,-5792444.271,-526465.7293,1,100,100,26.23,25.44,1,1,1289.5,1327.7,0,0,0,0,0
14821,-5791444.271,-526465.7293,1,100,100,24.66,23.29,1,1,1300.6,1310.1,0,0,0,0,0
14822,-5790444.271,-526465.7293,1,100,100,23.21,22.36,1,1,1293.5,1369.7,0,0,0,0,0
14823,-5789444.271,-526465.7293,1,100,100,24.93,24.54,1,1,1302.3,1359,0,0,0,0,0
14824,-5788444.271,-526465.7293,1,100,100,26.79,26.22,1,1,1311.1,1362.4,0,0,0,0,0
14825,-5787444.271,-526465.7293,1,100,100,25.46,24.72,1,1,1293.7,1350.6,0,0,0,0,0
14826,-5786444.271,-526465.7293,1,100,100,24.38,23.7,1,1,1276.9,1381.7,0,0,0,0,0
14827,-5785444.271,-526465.7293,1,100,100,26.27,25.51,1,1,1268.9,1389.2,0,0,0,0,0
14828,-5784444.271,-526465.7293,1,100,100,25.52,24.89,1,1,1332.4,1383.2,0,0,0,0,0
14829,-5783444.271,-526465.7293,1,99,100,26.23,25.73,1,1,1292,1393.9,0,0,0,0,0
14830,-5782444.271,-526465.7293,1,100,99,27.66,26.15,1,1,1347.2,1373.6,0,0,0,0,0
14831,-5781444.271,-526465.7293,1,100,100,29.79,28.92,1,1,1365.4,1410.3,0,0,0,0,0
14832,-5780444.271,-526465.7293,1,100,100,29.68,29.99,1,1,1328.5,1394.1,0,0,0,0,0
14833,-5779444.271,-526465.7293,1,99,100,29.66,29.81,1,1,1337.6,1393,0,0,0,0,0
14834,-5778444.271,-526465.7293,1,100,99,22.7,23.36,1,1,1337.5,1380.2,0,0,0,0,0
14835,-5777444.271,-526465.7293,1,100,100,27.82,28.6,1,1,1324.9,1397.8,0,0,0,-22,0
14836,-5776444.271,-526465.7293,1,100,100,28.92,29.95,1,1,1313.4,1387.6,0,0,0,-88,0
14837,-5775444.271,-526465.7293,1,100,100,28.1,28.79,1,1,1248.1,1385.5,0,0,0,-35,0
14838,-5774444.271,-526465.7293,1,100,100,29.93,30.42,1,1,1327.6,1386.3,0,0,0,-4,0
14839,-5773444.271,-526465.7293,1,100,100,28.11,28.02,1,1,1303.3,1406.8,0,0,0,0,0
14840,-5772444.271,-526465.7293,1,99,100,27,26.56,1,1,1340.6,1392,0,0,0,-3,0
14841,-5771444.271,-526465.7293,1,99,99,27.94,28.34,1,1,1329.1,1366.2,0,0,0,-13,0
14842,-5770444.271,-526465.7293,1,100,99,28.69,29.24,1,1,1298.2,1402.9,0,0,0,0,0
14843,-5769444.271,-526465.7293,1,100,100,28.93,29.19,1,1,1123.6,1400.2,0,0,0,0,0
14844,-5768444.271,-526465.7293,1,100,100,28.29,28.2,1,1,1314.1,1391.1,0,0,0,0,0
14845,-5767444.271,-526465.7293,1,100,100,27.56,26.77,1,1,1304.1,1355.3,0,0,0,0,0
14846,-5766444.271,-526465.7293,1,100,100,28.68,27.51,1,1,1347.5,1377.3,0,0,0,-60,0
14847,-5765444.271,-526465.7293,1,100,100,28.94,28.39,1,1,1238.8,1364.8,0,0,0,-26,0
14848,-5764444.271,-526465.7293,1,100,100,29.06,28.72,1,1,1250.4,1275,0,0,0,0,0
14849,-5763444.271,-526465.7293,1,100,100,28.43,28,1,1,1311.8,1356.1,0,0,0,0,0
14850,-5762444.271,-526465.7293,1,100,100,28.83,28.69,1,1,1333,1353.1,0,0,0,0,0
14851,-5761444.271,-526465.7293,1,100,100,28.35,27.94,1,1,1348.5,1412.9,0,0,1,0,0
14852,-5760444.271,-526465.7293,1,100,100,28.92,28.57,1,1,1314.6,1393.1,0,0,1,-1,0
14853,-5759444.271,-526465.7293,1,100,100,28.62,27.67,1,1,1363.2,1358.7,0,0,1,-3,0
14854,-5758444.271,-526465.7293,1,100,100,28.77,28.47,1,1,1314,1300.2,0,0,1,-21,0
14855,-5757444.271,-526465.7293,1,100,100,26.72,27.66,1,1,1230.2,1336.3,0,0,1,-22,0
14856,-5756444.271,-526465.7293,1,100,100,27.36,27.77,1,1,1287.2,1274.5,0,0,1,-25,0
14857,-5755444.271,-526465.7293,1,100,100,25.87,25.87,1,1,1320.7,1285.1,0,0,1,-40,0
14858,-5754444.271,-526465.7293,1,100,100,28.04,27.56,1,1,1205.5,1365.6,0,0,1,-19,0
14859,-5753444.271,-526465.7293,1,100,100,27.53,26.7,1,1,1249.4,1373.8,0,0,1,-56,0
14860,-5752444.271,-526465.7293,1,100,100,27.07,26.68,1,1,1340,1409.1,0,0,1,-53,0
14861,-5751444.271,-526465.7293,1,100,100,29.04,28.93,1,1,1228,1356.9,0,0,1,-30,0
14862,-5750444.271,-526465.7293,1,100,100,28.79,28.22,1,1,1322.6,1413.8,0,0,1,0,0
14863,-5749444.271,-526465.7293,1,100,100,28.43,27.63,1,1,1353,1437.6,0,0,1,0,0
14864,-5748444.271,-526465.7293,1,100,100,28.83,29.36,1,1,1313.7,1354.8,0,0,1,0,0
14865,-5747444.271,-526465.7293,1,100,100,29.43,29.13,1,1,1345.1,1359.8,0,0,1,0,0
14866,-5746444.271,-526465.7293,1,100,100,30.08,29.19,1,1,1310.4,1312,0,0,1,0,0
14867,-5745444.271,-526465.7293,1,100,100,29.74,29.43,1,1,1300.3,1350.3,0,0,1,0,0
14868,-5744444.271,-526465.7293,1,100,100,29.42,29.33,1,1,1338.1,1365.3,0,0,1,0,0
14869,-5743444.271,-526465.7293,1,100,100,29.31,29.11,1,1,1355.5,1357,0,0,1,0,0
14870,-5742444.271,-526465.7293,1,100,100,29.53,29.2,1,1,1318.8,1268,0,0,1,0,0
14871,-5741444.271,-526465.7293,1,100,100,28.14,27.14,1,1,1361.3,1367.7,0,0,1,0,0
14872,-5740444.271,-526465.7293,1,100,100,28.69,27.47,1,1,1287.1,1370,0,0,1,0,0
14873,-5739444.271,-526465.7293,1,100,100,29.63,29.14,1,1,1337.5,1358.4,0,0,1,0,0
14874,-5738444.271,-526465.7293,1,100,100,28.35,27.31,1,1,1336,1391.1,0,0,1,0,0
14875,-5737444.271,-526465.7293,1,100,100,28.91,27.77,1,1,1364.8,1344.5,0,0,1,0,0
14876,-5736444.271,-526465.7293,1,100,100,29.14,28.95,1,1,1278.7,1372,0,0,1,0,0
14877,-5735444.271,-526465.7293,1,100,100,29.23,28.43,1,1,1333.1,1389.9,0,0,1,0,0
14878,-5734444.271,-526465.7293,1,100,100,27.87,27.11,1,1,1311.1,1365.6,0,0,1,0,0
14879,-5733444.271,-526465.7293,1,100,100,28.14,27.62,1,1,1288,1286.4,0,0,1,0,0
14880,-5732444.271,-526465.7293,1,100,100,28.5,28.22,1,1,1338.2,1283.2,0,0,1,0,0
14881,-5731444.271,-526465.7293,1,100,100,27.81,27.8,1,1,1332.6,1393.4,0,0,1,0,0
14882,-5730444.271,-526465.7293,1,100,100,28.32,27.4,1,1,1317.1,1401.2,0,0,1,0,0
14883,-5729444.271,-526465.7293,1,100,100,27.59,27.63,1,1,1256.5,1380.3,0,0,1,0,0
14884,-5728444.271,-526465.7293,1,100,100,27.69,27.98,1,1,1254.6,1400.2,0,0,1,0,0
14885,-5727444.271,-526465.7293,1,100,100,27.41,27.28,1,1,1338.2,1329.9,0,0,1,0,0
14886,-5726444.271,-526465.7293,1,100,100,28.65,29.01,1,1,1344.6,1360.7,0,0,1,0,0
14887,-5725444.271,-526465.7293,1,100,100,28.72,28.22,1,1,1333.2,1322.3,0,0,1,0,0
14888,-5724444.271,-526465.7293,1,100,100,28.3,28.02,1,1,1347.1,1319.3,0,0,1,0,0
14889,-5723444.271,-526465.7293,1,100,100,28.09,27.85,1,1,1349.9,1355.3,0,0,1,0,0
14890,-5722444.271,-526465.7293,1,100,100,28.4,28.09,1,1,1320.3,1395.5,0,0,1,0,0
14891,-5721444.271,-526465.7293,1,100,100,28.7,28.2,1,1,1334.5,1356.4,0,0,1,0,0
14892,-5720444.271,-526465.7293,1,100,100,28.54,28.2,1,1,1308.5,1339.3,0,0,1,0,0
14893,-5719444.271,-526465.7293,1,100,100,26.77,26.31,1,1,1287,1268.3,0,0,1,0,0
14894,-5718444.271,-526465.7293,1,100,100,26.41,26.65,1,1,1304.9,1313.7,0,0,1,0,0
14895,-5717444.271,-526465.7293,1,100,100,29.21,28.47,1,1,1285.2,1293.8,0,0,1,0,0
14896,-5716444.271,-526465.7293,1,100,100,29.41,28.9,1,1,1302.4,1274.9,0,0,1,0,0
14897,-5715444.271,-526465.7293,1,100,100,30.04,29.39,1,1,1282,1342.4,0,0,1,0,0
14898,-5714444.271,-526465.7293,1,100,100,30.13,29.36,1,1,1299.8,1339.5,0,0,1,0,0
14899,-5713444.271,-526465.7293,1,100,100,28.17,27.98,1,1,1282.4,1371.4,0,0,1,0,0
14900,-5712444.271,-526465.7293,1,100,100,29.17,28.38,1,1,1272.3,1371.4,0,0,1,0,0
14901,-5711444.271,-526465.7293,1,100,100,28.8,28.04,1,1,1275.9,1363.9,0,0,1,0,0
14902,-5710444.271,-526465.7293,1,100,100,27.55,27.07,1,1,1279.9,1341.3,0,0,1,0,0
14903,-5709444.271,-526465.7293,1,100,100,27.03,26.51,1,1,1228.9,1355.4,0,0,1,0,0
14904,-5708444.271,-526465.7293,1,100,100,27.43,26.77,1,1,1268.7,1356.4,0,0,1,0,0
14905,-5707444.271,-526465.7293,1,100,100,27.2,26.56,1,1,1261,1285.9,0,0,1,0,0
14906,-5706444.271,-526465.7293,1,100,100,28.04,27.47,1,1,1255.2,1269.9,0,0,1,0,0
14907,-5705444.271,-526465.7293,1,100,100,27.88,26.88,1,1,1248.3,1335.6,0,0,1,0,0
14908,-5704444.271,-526465.7293,1,100,100,27.63,26.79,1,1,1252.5,1327.5,0,0,1,0,0
14909,-5703444.271,-526465.7293,1,100,100,27.17,26.01,1,1,1286.5,1274.6,0,0,1,0,0
14910,-5702444.271,-526465.7293,1,100,100,24.81,24.22,1,1,1251.8,1340.4,0,0,1,0,0
14911,-5701444.271,-526465.7293,1,100,100,24.68,24.12,1,1,1274.9,1325.9,0,0,1,0,0
14912,-5700444.271,-526465.7293,1,100,100,25.24,24.89,1,1,1250.7,1328.1,0,0,1,0,0
14913,-5699444.271,-526465.7293,1,100,100,25.89,25.49,1,1,1258.5,1331.6,0,0,1,0,0
14914,-5698444.271,-526465.7293,1,100,100,26.69,26.56,1,1,1288.2,1329.5,0,0,1,0,0
14915,-5697444.271,-526465.7293,1,100,100,27.59,27.58,1,1,1284.3,1363.8,0,0,1,0,0
14916,-5696444.271,-526465.7293,1,85,100,25.54,25.23,1,1,1302,1339.8,0,0,1,0,0
14917,-5695444.271,-526465.7293,1,100,85,25.83,25.52,1,1,1304.2,1309.1,0,0,1,0,0
